"age","hgrd","hgrdmissdum","educ_geddiploma","educ_hsdiploma","marstat_divorced","marstat_separated","marstat_livetogunm","marstat_married","haschldY0","mwearn","peopleathome","peopleathomemissdum","nonres","g2","g5","g7","h1_fair_poor","h2","h10","h10missdum","h25","h25missdum","h29","h5","h5missdum","h7","h7missdum","i1","i10"
17,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0
24,12,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,4,0,1,0
19,9,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
18,11,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0
17,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0
21,12,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
23,12,0,0,4,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,4,0,0,0
18,11,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
22,12,0,0,4,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
21,11,0,0,0,0,0,1,0,1,148.5,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
24,12,0,0,4,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
17,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0
17,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
17,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,5,0,0,0
18,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
20,13,0,0,4,0,0,1,0,0,250,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,5,0,0,0
21,9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,5,0,1,0
17,8,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,5,0,1,0
19,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
20,12,0,0,4,0,0,0,0,0,200,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0
21,11,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,4,0,0,0
17,12,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,5,0,5,0,1,0
21,12,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1
18,8,0,0,0,0,0,0,0,1,35,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,3
19,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0
25,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,5,0,0,0
17,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0
19,11,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
18,9,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0
18,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
17,9,0,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0
17,7,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,5,0,0,1,0,1,0,0,1,0,0
18,11,0,3,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
18,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
25,9,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
19,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
17,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
17,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
19,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0
18,10,0,0,0,0,0,0,0,0,100,0,1,0,0,0,0,0,0,0,1,0,1,0,3,0,0,1,1,0
25,11,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,0,0,1,0,1,0,0,1,0,0
18,12,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
19,12,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,3,0,0,1,0,0
18,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,5,0,0,1,0,0
20,12,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,5,0,0,0
19,12,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,1,0,1,0,0,1,1,0
25,11,0,3,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
20,12,0,3,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
17,10,0,0,0,0,0,0,0,0,139,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0
18,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0
25,12,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0
17,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,1,0,1,0,4,0,1,0
20,10,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
21,12,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
17,10,0,0,0,0,0,0,0,1,30,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
18,9,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
22,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
17,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
19,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
19,12,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0
18,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
22,14,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,5,0,0,0
17,9,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
17,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,5,0,0,0
20,12,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0
24,12,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,3,0,3,0,0,0
18,10,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,4,0,1,0
21,12,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
23,12,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,5,0,0,0
20,9,0,0,0,0,0,0,0,0,217.5,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
21,12,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,4,0,5,0,0,0
20,10,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,5,0,0,0
19,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
20,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,1,0,5,0,0,1,0,0
19,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
18,10,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0
17,8,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
19,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0
19,9,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
17,10,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
19,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
17,11,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,4,0,0,1,0,0
25,11,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
17,8,0,0,0,0,0,0,0,0,150,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,5,0,0,0
21,12,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,5,0,0,0
20,12,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
20,11,0,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
21,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
17,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,5,0,0,0
17,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0
18,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
20,12,0,0,4,0,0,0,0,0,259,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
19,9,0,0,0,0,0,0,0,0,20.5,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0
20,11,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
19,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,1,0,1,0,1,2
22,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0
20,12,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,4,0,0,0
17,10,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,5,0,0,0
22,10,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0
24,10,0,0,0,0,0,1,0,1,8,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
17,10,0,0,0,0,0,0,0,0,76.6666666666667,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
19,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
17,10,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3,0,0,1,0,1,0,5,0,1,0
17,9,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
18,10,0,0,0,0,0,1,0,0,300,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
19,12,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
17,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0
17,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0
17,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
17,10,0,0,0,0,0,0,0,0,200,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
18,12,0,0,4,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
20,8,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0
18,9,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
19,12,0,0,4,0,0,0,0,0,355,0,1,0,0,0,1,0,0,4,0,0,1,0,1,0,4,0,0,0
22,11,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
17,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,2
17,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
18,10,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,4,0,1,0
18,12,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1
20,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
20,9,0,0,0,0,0,0,1,1,0,3,0,0,1,0,1,0,1,0,1,0,1,0,0,1,5,0,1,0
17,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0
18,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,4,0,5,0,0,0
22,12,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
19,11,0,0,0,0,0,0,0,1,150,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
22,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,4,0,1,0
21,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
19,13,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
18,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,4,0,1,0
17,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
21,12,0,0,4,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
18,11,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,1,0,1,0,4,0,0,0
23,12,0,0,4,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1
20,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0
19,11,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
19,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
22,10,0,3,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
17,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,3,0,1,1
17,9,0,0,0,0,0,0,0,0,100,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0
20,12,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,5,0,0,0
20,12,0,0,4,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
23,12,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,5,0,0,0
17,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,3,0,1,0
22,12,0,0,4,0,0,0,0,0,500,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,4,0,1,1
21,12,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
21,11,0,0,0,0,0,0,0,0,250,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,2
17,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0
22,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,5,0,0,0
22,12,0,3,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,5,0,0,0
17,10,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1
19,11,0,0,0,0,0,0,0,0,250,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
18,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,5,0,0,1,0,0
18,10,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,4,0,0,0
21,14,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,5,0,0,0
20,12,0,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
22,10,0,3,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
24,10,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,1,0
19,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0
19,11,0,3,0,0,0,0,1,1,0,2,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
25,12,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,4,0,0,0
22,12,0,0,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
20,10,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
20,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
22,12,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
18,11,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0
17,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
17,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
17,12,0,0,0,0,0,0,0,0,258.333333333333,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
19,11,0,0,0,0,0,0,0,0,140,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
17,11,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
18,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
19,11,0,3,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,5,0,1,0
17,8,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
17,10,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,0,0,1,0,1,0,5,0,0,0
21,12,0,0,4,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,5,0,0,0
22,12,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
23,10,0,0,0,0,0,1,0,0,100,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
25,13,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,3,0,5,0,0,0
25,12,0,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
17,9,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5,0,0,1,0,5,0,1,3
20,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
19,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1
18,9,0,0,0,0,0,1,0,1,50,0,1,0,0,0,0,0,0,0,1,0,1,0,5,0,0,1,0,0
21,11,0,3,0,0,0,0,0,0,300,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
17,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,4,0,0,0
18,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,5,0,0,0
18,9,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,5,0,5,0,1,0
19,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
19,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
19,11,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,5,0,1,1
17,9,0,0,0,0,0,1,0,1,350,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,3,0,1,0
17,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
19,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
18,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
18,10,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,5,0,0,1,0,0,1,5,0,0,0
20,12,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,5,0,0,0
20,10,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0
21,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
17,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,4,0,0,0
17,10,0,0,0,0,0,0,0,0,20,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
20,12,0,0,4,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,2,0,1,0
20,12,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,3
20,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,5,0,5,0,1,0
21,12,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,5,0,1,0
25,12,0,0,4,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
18,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0
20,12,0,0,4,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0
20,12,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,4,0,0,1,1,1
17,11,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0
25,12,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,4,0,0,0
22,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,1,4,0,0,0
18,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
20,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,5,0,5,0,1,0
17,9,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,3,0,0,1,0,0
17,9,0,3,0,0,0,0,0,0,1000,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,4,0,0,0
22,12,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
17,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0
19,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
19,12,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
18,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
21,11,0,3,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,4,0,0,1,0,0
20,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,1,0
17,8,0,3,0,0,0,0,0,0,70,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0
22,12,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,3,0,0,0
21,12,0,0,0,0,0,0,1,0,425,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0
19,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,3,0,0,0
18,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
18,11,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,4,0,0,1,0,0
18,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
23,12,0,0,4,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0
